gamePk,home_team_id,home_batting_player_avg,home_batting_player_OPS,home_batting_player_K_rate,home_batting_player_BB_rate,home_batting_player_productive_outs,home_batting_player_homeRuns,home_batting_player_hits,home_batting_player_rbi,home_batting_player_doubles,home_batting_player_triples,home_batting_player_singles,away_team_id,away_batting_player_avg,away_batting_player_OPS,away_batting_player_K_rate,away_batting_player_BB_rate,away_batting_player_productive_outs,away_batting_player_homeRuns,away_batting_player_hits,away_batting_player_rbi,away_batting_player_doubles,away_batting_player_triples,away_batting_player_singles
745607,133,0.2833333333333333,0.7125,0.14166666666666666,0.05000000000000001,0,0,9,1,1,1,7,140,0.19,0.595,0.38,0.09,0,2,8,5,0,0,6
745608,133,0.28787878787878785,0.7424242424242423,0.30454545454545456,0.09090909090909091,0,0,7,4,2,0,5,147,0.24333333333333332,0.915,0.08,0.12000000000000002,1,3,9,7,3,0,3
745609,133,0.3055555555555556,0.6388888888888888,0.08333333333333333,0.08333333333333333,2,0,9,3,0,0,9,140,0.18518518518518517,0.45370370370370366,0.18518518518518517,0.08333333333333333,0,0,5,2,1,0,4
745610,133,0.16666666666666666,0.375,0.3194444444444444,0.027777777777777776,0,0,5,0,1,0,4,147,0.325,0.9933333333333334,0.165,0.125,0,3,14,9,0,0,11
745611,133,0.3736111111111111,0.9444444444444445,0.24305555555555555,0.013888888888888888,1,1,15,7,2,1,11,116,0.20146520146520147,0.5164835164835164,0.2875457875457875,0.07692307692307693,0,0,12,5,3,0,9
745612,133,0.2888888888888889,0.7277777777777777,0.2833333333333333,0.05,1,2,10,4,0,0,8,136,0.30185185185185187,0.9796296296296296,0.2,0.07222222222222223,1,3,11,6,3,0,5
745613,133,0.22916666666666666,0.4930555555555555,0.19444444444444445,0.027777777777777776,0,0,6,1,1,0,5,116,0.12878787878787878,0.3924242424242424,0.2902777777777778,0.1625,1,0,5,2,2,0,3
745614,133,0.17948717948717946,0.4807692307692308,0.4230769230769231,0.02564102564102564,0,0,7,3,4,0,3,136,0.40925925925925927,1.1333333333333333,0.1259259259259259,0.0851851851851852,1,1,16,16,7,0,8
745615,133,0.16666666666666666,0.5648148148148149,0.2592592592592593,0.06481481481481481,0,2,6,3,0,0,4,136,0.13636363636363635,0.40151515151515155,0.40151515151515144,0.08333333333333333,1,0,5,2,2,0,3
745616,133,0.29166666666666663,0.6816666666666666,0.27,0.06999999999999999,0,0,8,1,1,0,7,116,0.346969696969697,0.9090909090909091,0.1696969696969697,0.0696969696969697,0,1,16,9,4,0,11
745617,133,0.3212121212121212,0.8378787878787879,0.253030303030303,0.018181818181818184,0,2,12,5,2,0,8,158,0.2777777777777778,0.8166666666666667,0.27222222222222225,0.16111111111111112,0,1,10,8,2,0,7
745618,133,0.17592592592592593,0.4166666666666667,0.28703703703703703,0.09259259259259259,2,0,5,4,0,0,5,158,0.1388888888888889,0.6018518518518517,0.28703703703703703,0.06481481481481481,0,2,4,3,0,0,2
745619,133,0.14814814814814814,0.6111111111111112,0.4074074074074074,0.06481481481481481,0,2,5,5,3,0,0,136,0.13888888888888887,0.4597222222222222,0.32083333333333336,0.11666666666666665,1,1,6,4,1,0,4
745620,133,0.24074074074074073,0.7129629629629629,0.18518518518518517,0.10185185185185185,2,1,6,3,1,0,4,139,0.06481481481481481,0.2685185185185185,0.3055555555555556,0.14814814814814814,0,0,2,0,0,0,2
745621,133,0.23939393939393938,0.5318181818181817,0.3833333333333333,0.13194444444444445,0,0,8,1,0,0,8,137,0.2803030303030303,1.0151515151515151,0.356060606060606,0.0,0,3,9,4,1,0,5
745622,133,0.14166666666666666,0.4833333333333333,0.35,0.05833333333333333,0,1,5,2,1,0,3,139,0.2037037037037037,0.6018518518518517,0.3611111111111111,0.05555555555555555,0,1,7,4,2,0,4
745623,133,0.2685185185185185,0.6851851851851851,0.16666666666666666,0.1111111111111111,1,0,9,3,2,0,7,139,0.15833333333333333,0.43166666666666664,0.34500000000000003,0.095,0,0,6,1,1,0,5
745624,133,0.10185185185185185,0.3055555555555556,0.16666666666666666,0.10185185185185185,0,0,3,0,0,0,3,139,0.09259259259259259,0.35185185185185186,0.18518518518518517,0.027777777777777776,0,1,3,1,1,0,1
745625,133,0.18518518518518517,0.5462962962962963,0.16666666666666666,0.1111111111111111,0,1,6,3,0,0,5,158,0.3592592592592593,1.0481481481481483,0.17777777777777778,0.08888888888888889,1,2,14,9,3,1,8
745626,133,0.18333333333333332,0.5583333333333333,0.25,0.14166666666666666,1,0,6,2,2,0,4,137,0.1515151515151515,0.4469696969696969,0.25,0.11363636363636363,0,0,4,0,1,0,3
745627,133,0.16666666666666666,0.5,0.325,0.075,0,1,6,2,1,0,4,119,0.21296296296296294,0.6203703703703703,0.3055555555555556,0.1388888888888889,1,0,6,3,3,0,3
745628,133,0.14166666666666666,0.7083333333333333,0.21666666666666665,0.2333333333333333,1,1,4,4,1,0,2,145,0.1212121212121212,0.3106060606060606,0.3484848484848485,0.022727272727272728,0,0,4,1,2,0,2
745629,133,0.18518518518518517,0.5277777777777778,0.1388888888888889,0.06481481481481481,0,1,6,1,0,0,5,145,0.175,0.5,0.1,0.05,0,1,7,4,1,0,5
745630,133,0.23148148148148145,0.537037037037037,0.15740740740740738,0.08333333333333333,1,0,6,3,0,0,6,145,0.20833333333333334,0.55,0.21666666666666665,0.0,0,1,7,2,2,0,4
745631,133,0.3583333333333333,1.0666666666666667,0.25833333333333336,0.025,0,3,11,6,1,1,6,119,0.1696969696969697,0.556060606060606,0.30416666666666664,0.09999999999999999,0,2,6,5,1,0,3
745632,133,0.3648148148148148,1.337037037037037,0.18888888888888888,0.05,0,5,13,8,3,1,4,117,0.2196969696969697,0.6742424242424242,0.2803030303030303,0.0,0,2,9,2,3,0,4
745633,133,0.23333333333333334,0.7481481481481481,0.10555555555555556,0.17222222222222222,0,1,8,4,3,0,4,108,0.44305555555555554,1.023611111111111,0.15833333333333335,0.06666666666666667,1,1,15,7,1,0,13
745634,133,0.24833333333333335,0.5666666666666667,0.25,0.05,0,0,9,1,2,0,7,117,0.32037037037037036,0.8851851851851852,0.1611111111111111,0.022222222222222223,2,1,11,8,4,0,6
745635,133,0.24074074074074073,0.574074074074074,0.1388888888888889,0.037037037037037035,0,0,8,3,2,0,6,117,0.20833333333333334,0.5,0.25,0.05833333333333333,1,0,8,0,1,0,7
745636,133,0.16666666666666666,0.3888888888888889,0.2222222222222222,0.027777777777777776,0,0,6,0,1,0,5,119,0.40499999999999997,0.93,0.24,0.11666666666666667,0,0,14,9,2,0,12
745637,133,0.20833333333333334,0.495,0.4,0.045,1,0,7,3,1,0,6,110,0.22777777777777775,0.7055555555555555,0.18888888888888888,0.08333333333333333,0,2,8,5,0,1,5
745638,133,0.3106060606060606,0.8712121212121212,0.23484848484848483,0.09848484848484848,0,1,11,8,3,0,7,108,0.1590909090909091,0.4621212121212121,0.17727272727272728,0.11363636363636363,1,0,6,2,2,0,4
745639,133,0.14814814814814814,0.4907407407407407,0.35185185185185186,0.027777777777777776,0,2,5,2,0,0,3,110,0.2783333333333333,0.8166666666666667,0.11833333333333333,0.09833333333333334,0,0,8,2,4,0,4
745640,133,0.34861111111111115,1.034722222222222,0.12916666666666668,0.075,0,3,14,12,3,1,7,108,0.2777777777777778,0.7777777777777778,0.2222222222222222,0.05555555555555555,0,2,9,3,0,0,7
745641,133,0.1388888888888889,0.6388888888888888,0.1388888888888889,0.25925925925925924,2,1,4,5,0,0,3,108,0.1111111111111111,0.3611111111111111,0.3055555555555556,0.05555555555555555,0,0,4,0,0,0,4
745642,133,0.4484848484848485,1.5787878787878789,0.10303030303030303,0.1,1,5,18,19,5,0,8,110,0.4375,1.0541666666666667,0.18055555555555555,0.10555555555555556,1,2,16,7,2,0,12
745643,133,0.2962962962962963,0.8518518518518517,0.16666666666666666,0.05555555555555555,0,2,10,4,1,0,7,108,0.175,0.36666666666666664,0.10833333333333332,0.03333333333333333,0,0,5,0,0,0,5
745644,133,0.1212121212121212,0.45454545454545453,0.28787878787878785,0.0,0,2,4,2,1,0,1,142,0.4133333333333334,1.1116666666666668,0.16666666666666669,0.07333333333333333,0,1,16,10,6,0,9
745645,133,0.3141025641025641,0.8705128205128205,0.2076923076923077,0.09871794871794871,0,1,9,2,2,0,6,118,0.17424242424242423,0.6212121212121212,0.3181818181818182,0.022727272727272728,0,3,7,3,2,0,2
745646,133,0.20166666666666666,0.65,0.18333333333333332,0.16333333333333333,0,1,8,5,1,0,6,118,0.25,0.6666666666666666,0.19444444444444445,0.08333333333333333,0,0,8,1,3,0,5
745647,133,0.23148148148148145,0.7777777777777778,0.16666666666666666,0.05555555555555555,0,2,7,7,1,0,4,108,0.3351851851851852,0.7518518518518519,0.22777777777777775,0.08333333333333333,1,0,11,5,2,0,9
745648,133,0.09259259259259259,0.2222222222222222,0.5092592592592592,0.037037037037037035,0,0,3,0,0,0,3,142,0.18518518518518517,0.6111111111111112,0.17592592592592593,0.06481481481481481,0,1,6,3,1,0,4
745649,133,0.29166666666666663,0.775,0.2,0.075,0,1,9,6,2,0,6,142,0.2888888888888889,0.8277777777777778,0.07777777777777778,0.07777777777777778,0,2,10,5,2,0,6
745650,133,0.3,0.8733333333333333,0.22000000000000003,0.045,1,1,11,7,6,0,4,118,0.21666666666666665,0.6666666666666666,0.14848484848484847,0.13636363636363635,0,1,7,5,1,1,4
745651,133,0.18166666666666667,0.485,0.31,0.045,1,1,7,4,1,0,5,141,0.2033333333333333,0.5416666666666666,0.13999999999999999,0.065,2,0,7,6,2,0,5
745652,133,0.16666666666666666,0.35185185185185186,0.31481481481481477,0.027777777777777776,0,0,5,0,0,0,5,141,0.2681818181818182,0.8651515151515151,0.05454545454545456,0.1696969696969697,1,1,10,6,5,0,4
745653,133,0.18333333333333332,0.6166666666666667,0.3083333333333333,0.05833333333333333,0,2,6,2,0,0,4,117,0.3148148148148148,0.8240740740740741,0.12222222222222223,0.12777777777777777,1,1,11,5,1,0,9
745654,133,0.18518518518518517,0.5185185185185186,0.2222222222222222,0.0,0,1,5,1,1,0,3,136,0.11363636363636363,0.40151515151515144,0.20454545454545456,0.045454545454545456,0,1,4,1,1,0,2
745655,133,0.18518518518518517,0.5092592592592592,0.2222222222222222,0.07407407407407407,0,1,5,1,0,0,4,141,0.15833333333333333,0.4333333333333333,0.175,0.05833333333333333,0,0,5,1,1,0,4
745656,133,0.21666666666666667,0.6166666666666667,0.29444444444444445,0.15000000000000002,0,0,8,2,2,0,6,136,0.26481481481481484,0.6574074074074073,0.16,0.125,0,0,10,4,4,0,6
745657,133,0.06481481481481481,0.15740740740740738,0.2777777777777778,0.0,0,0,2,0,1,0,1,136,0.1590909090909091,0.5818181818181819,0.31363636363636366,0.10909090909090909,1,1,4,3,0,0,3
745658,133,0.18333333333333332,0.5333333333333333,0.20833333333333334,0.15833333333333333,0,0,6,3,1,0,5,117,0.125,0.29166666666666663,0.15,0.025,1,0,4,1,0,0,4
745659,133,0.3,0.8666666666666667,0.23787878787878788,0.1303030303030303,1,2,14,9,3,0,9,140,0.3833333333333333,0.8666666666666666,0.20666666666666664,0.12666666666666665,0,0,16,11,1,0,15
745660,133,0.36851851851851847,1.0685185185185186,0.15333333333333332,0.18333333333333332,0,3,17,10,4,0,10,115,0.32916666666666666,0.8125,0.22307692307692306,0.11538461538461539,1,0,11,8,5,0,6
745661,133,0.23939393939393938,0.5893939393939394,0.26666666666666666,0.12083333333333333,0,1,8,2,1,0,6,115,0.28787878787878785,0.890909090909091,0.25757575757575757,0.08484848484848485,0,2,12,4,4,0,6
745662,133,0.18518518518518517,0.8425925925925926,0.3333333333333333,0.08333333333333333,0,3,6,4,1,1,1,115,0.22037037037037038,0.6981481481481482,0.15000000000000002,0.027777777777777776,0,3,8,4,0,0,5
745663,133,0.26666666666666666,0.6388888888888888,0.3222222222222222,0.0,0,1,10,3,1,0,8,117,0.32407407407407407,0.7796296296296297,0.09444444444444446,0.05,0,1,12,6,1,0,10
745664,133,0.3055555555555556,1.1296296296296295,0.2222222222222222,0.08333333333333333,0,3,10,9,4,1,2,140,0.18888888888888888,0.5319444444444444,0.3541666666666667,0.020833333333333332,1,2,9,4,1,0,6
745665,133,0.15,0.4833333333333333,0.275,0.0,1,1,5,3,2,0,2,146,0.18939393939393936,0.5303030303030303,0.25,0.045454545454545456,0,0,7,1,2,1,4
745666,133,0.46527777777777773,1.3930555555555555,0.06944444444444443,0.0861111111111111,0,6,21,20,1,1,13,146,0.23611111111111108,0.7847222222222222,0.10416666666666667,0.08333333333333333,0,2,7,4,3,0,2
745667,133,0.175,0.4833333333333333,0.195,0.125,0,0,5,3,1,0,4,146,0.3888888888888889,0.9888888888888889,0.17777777777777778,0.1111111111111111,0,1,14,12,3,0,10
745668,133,0.16666666666666666,0.6900000000000001,0.13666666666666666,0.215,0,2,7,7,1,0,4,140,0.3153846153846154,0.8064102564102564,0.18846153846153849,0.0923076923076923,1,1,19,14,3,0,15
745669,133,0.2,0.475,0.26515151515151514,0.11363636363636363,2,0,7,2,2,0,5,140,0.19027777777777777,0.5069444444444444,0.2041666666666667,0.14583333333333334,0,1,5,3,0,0,4
745670,133,0.18518518518518517,0.6851851851851852,0.16666666666666666,0.1388888888888889,0,2,6,3,0,0,4,134,0.125,0.395,0.125,0.12,0,0,4,0,1,0,3
745671,133,0.2783333333333333,0.7583333333333333,0.15,0.125,1,1,10,6,2,0,7,138,0.15454545454545454,0.46818181818181814,0.2863636363636364,0.13636363636363635,0,0,6,3,2,0,4
745672,133,0.3,0.9,0.3,0.1,4,1,8,5,4,0,3,134,0.05555555555555555,0.2777777777777778,0.2222222222222222,0.16666666666666666,0,0,2,0,0,0,2
745673,133,0.24166666666666664,0.75,0.2121212121212121,0.13636363636363635,0,2,8,5,2,0,4,134,0.1212121212121212,0.40151515151515144,0.4242424242424242,0.09848484848484848,2,1,5,2,0,0,4
745674,133,0.14166666666666666,0.4416666666666667,0.15,0.03333333333333333,0,1,5,2,1,0,3,138,0.10833333333333332,0.37,0.25,0.15333333333333332,3,0,4,3,0,0,4
745675,133,0.11666666666666665,0.26666666666666666,0.4083333333333333,0.0,0,0,4,0,1,0,3,111,0.21333333333333332,0.5883333333333333,0.2863636363636364,0.20454545454545456,2,0,9,7,2,0,7
745676,133,0.2708333333333333,0.5972222222222222,0.4930555555555555,0.048611111111111105,0,0,8,1,1,0,7,120,0.2962962962962963,0.8018518518518518,0.2888888888888889,0.044444444444444446,1,0,10,3,4,1,5
745677,133,0.18181818181818182,0.6818181818181818,0.2727272727272727,0.022727272727272728,0,1,5,1,1,0,3,138,0.25925925925925924,0.7351851851851852,0.17333333333333334,0.05,2,0,8,3,5,0,3
745678,133,0.20757575757575755,0.5136363636363637,0.09999999999999999,0.15277777777777776,0,0,8,0,1,0,7,111,0.2962962962962963,0.6388888888888888,0.14814814814814814,0.027777777777777776,1,0,10,1,1,0,9
745679,133,0.1,0.35,0.325,0.075,0,1,3,2,0,0,2,120,0.22592592592592592,0.6648148148148149,0.25555555555555554,0.08333333333333333,0,1,8,1,2,0,5
745680,133,0.17592592592592593,0.6481481481481481,0.30666666666666664,0.16,1,2,7,4,3,0,2,111,0.34615384615384615,0.8564102564102564,0.3,0.05897435897435898,0,0,12,4,3,0,9
745681,133,0.3583333333333333,0.8566666666666667,0.225,0.12,0,0,11,6,2,0,9,120,0.30166666666666664,0.8666666666666666,0.24500000000000002,0.10500000000000001,0,1,12,6,4,0,7
745682,133,0.26666666666666666,0.75,0.13636363636363635,0.11363636363636363,2,2,8,4,2,0,4,114,0.25,0.7962962962962963,0.24444444444444446,0.15555555555555556,0,1,9,5,4,0,4
745683,133,0.287037037037037,0.8148148148148148,0.15833333333333333,0.175,1,0,9,4,1,2,6,114,0.1925925925925926,0.5333333333333333,0.13333333333333333,0.05555555555555555,0,0,7,2,0,1,6
745684,133,0.15333333333333332,0.49333333333333335,0.32333333333333336,0.13999999999999999,0,0,6,3,1,0,5,114,0.37666666666666665,1.0416666666666665,0.11499999999999999,0.09166666666666666,2,1,15,11,4,1,9
745685,147,0.21666666666666665,0.6483333333333333,0.24,0.125,0,1,7,3,1,0,5,134,0.2222222222222222,0.9166666666666666,0.31666666666666665,0.05555555555555555,0,5,8,9,0,0,3
745686,147,0.14166666666666666,0.6666666666666666,0.225,0.20833333333333331,0,1,5,5,2,0,2,134,0.14814814814814814,0.5740740740740741,0.34444444444444444,0.15000000000000002,1,0,5,4,3,0,2
745687,133,0.10606060606060605,0.2803030303030303,0.36363636363636365,0.045454545454545456,0,0,4,0,1,0,3,114,0.3222222222222222,0.9018518518518519,0.17222222222222222,0.07222222222222223,1,0,11,7,4,1,6
745688,147,0.20833333333333331,0.6666666666666667,0.13333333333333333,0.10833333333333332,0,1,7,3,2,0,4,110,0.29166666666666663,0.9766666666666666,0.21000000000000002,0.09,0,3,8,5,2,0,3
745689,147,0.17592592592592593,0.4703703703703704,0.1611111111111111,0.13333333333333333,0,0,5,1,1,0,4,111,0.25,0.635,0.195,0.085,0,0,9,7,1,0,8
745690,147,0.29074074074074074,0.8185185185185185,0.12777777777777777,0.11666666666666667,0,2,10,7,0,0,8,110,0.4055555555555556,0.9055555555555556,0.2,0.044444444444444446,0,0,17,9,3,0,14
745691,147,0.3,1.2533333333333334,0.3516666666666667,0.12833333333333333,0,3,8,10,1,0,4,110,0.32142857142857145,0.6547619047619048,0.17261904761904762,0.023809523809523808,1,0,7,1,0,0,7
745692,147,0.17592592592592593,0.48148148148148145,0.3333333333333333,0.08333333333333333,0,0,6,2,2,0,4,134,0.19444444444444445,0.787037037037037,0.20833333333333331,0.2,0,3,6,4,0,0,3
745693,147,0.3037037037037037,0.9425925925925925,0.3222222222222222,0.1111111111111111,1,2,9,5,1,0,6,111,0.21166666666666667,0.6233333333333333,0.28787878787878785,0.14393939393939392,0,1,8,2,2,0,5
745694,147,0.09259259259259259,0.18518518518518517,0.4722222222222222,0.0,0,0,3,0,0,0,3,118,0.3683333333333333,0.7966666666666666,0.25757575757575757,0.0606060606060606,1,1,11,5,0,0,10
745695,147,0.21666666666666667,0.6277777777777778,0.20555555555555557,0.13333333333333333,0,1,7,2,0,0,6,111,0.14393939393939392,0.553030303030303,0.3318181818181818,0.09848484848484848,0,1,4,1,2,0,1
745696,147,0.2222222222222222,0.7222222222222222,0.19444444444444445,0.16666666666666666,0,1,7,5,1,0,5,111,0.25925925925925924,0.7314814814814814,0.3333333333333333,0.027777777777777776,0,2,9,4,1,0,6
745697,147,0.19814814814814813,0.55,0.18484848484848485,0.10303030303030303,2,1,6,4,0,0,5,118,0.2636363636363636,0.6318181818181818,0.2590909090909091,0.07272727272727274,1,1,8,2,1,0,6
745698,147,0.34259259259259256,1.001851851851852,0.14444444444444446,0.1611111111111111,0,2,12,8,2,0,8,118,0.15,0.525,0.3393939393939394,0.1590909090909091,0,2,6,3,0,0,4
745699,147,0.355,0.89,0.19666666666666668,0.02,0,0,12,5,4,0,8,138,0.2222222222222222,0.6759259259259259,0.19444444444444445,0.08333333333333333,0,1,7,5,3,0,3
745700,147,0.17592592592592593,0.6296296296296295,0.39814814814814814,0.06481481481481481,1,2,6,6,2,0,2,138,0.2777777777777778,0.6666666666666666,0.17592592592592593,0.0,0,1,10,3,1,0,8
745701,147,0.337037037037037,0.9222222222222223,0.26666666666666666,0.07777777777777778,1,1,11,6,3,0,7,138,0.45666666666666667,1.28,0.11333333333333333,0.041666666666666664,0,3,21,13,6,0,12
745702,147,0.15740740740740738,0.574074074074074,0.16666666666666666,0.06481481481481481,0,2,5,2,1,0,2,115,0.13333333333333333,0.3583333333333333,0.2833333333333333,0.08333333333333333,0,0,4,0,1,0,3
745703,147,0.15740740740740738,0.574074074074074,0.25,0.1111111111111111,0,1,5,2,1,0,3,115,0.3351851851851852,1.0259259259259261,0.3074074074074074,0.0851851851851852,1,2,13,9,5,0,6
745704,147,0.287037037037037,1.0462962962962963,0.2777777777777778,0.08333333333333333,0,3,9,8,2,0,4,114,0.11363636363636363,0.3484848484848485,0.12878787878787878,0.0,0,1,4,1,0,0,3
745705,147,0.24074074074074073,0.8907407407407406,0.2111111111111111,0.2111111111111111,2,2,6,6,1,0,3,114,0.020833333333333332,0.20138888888888887,0.19444444444444442,0.13194444444444445,0,0,1,0,0,0,1
745706,147,0.35185185185185186,1.1907407407407407,0.1611111111111111,0.06666666666666668,0,5,12,10,0,0,7,115,0.18888888888888888,0.5518518518518518,0.2111111111111111,0.12777777777777777,0,0,6,3,2,0,4
745707,147,0.19090909090909092,0.6606060606060606,0.10694444444444444,0.1763888888888889,0,2,7,5,3,0,2,114,0.2409090909090909,0.7902597402597403,0.18412698412698414,0.2468253968253968,0,1,12,9,2,1,8
745708,147,0.2,0.6,0.375,0.025,0,4,16,8,2,0,10,140,0.3888888888888889,0.8925925925925926,0.2592592592592593,0.06666666666666668,2,2,32,18,2,0,28
745708,147,0.2,0.6,0.375,0.025,0,4,16,8,2,0,10,140,0.3888888888888889,0.8925925925925926,0.2592592592592593,0.06666666666666668,2,2,32,18,2,0,28
745708,147,0.2,0.6,0.375,0.025,0,4,16,8,2,0,10,140,0.3888888888888889,0.8925925925925926,0.2592592592592593,0.06666666666666668,2,2,32,18,2,0,28
745708,147,0.2,0.6,0.375,0.025,0,4,16,8,2,0,10,140,0.3888888888888889,0.8925925925925926,0.2592592592592593,0.06666666666666668,2,2,32,18,2,0,28
745709,147,0.26666666666666666,0.8944444444444445,0.2222222222222222,0.17222222222222222,0,1,9,5,5,0,3,108,0.19444444444444445,0.6314814814814815,0.25555555555555554,0.18333333333333332,0,1,5,2,1,0,3
745710,147,0.29500000000000004,0.99,0.21833333333333332,0.05,0,2,8,4,0,0,6,108,0.35555555555555557,0.9722222222222222,0.11666666666666667,0.044444444444444446,0,1,14,9,4,0,9
745711,147,0.4,1.2388888888888887,0.16666666666666666,0.08333333333333333,2,4,12,8,1,0,7,140,0.31666666666666665,0.9500000000000001,0.2,0.13333333333333336,0,2,12,5,2,0,8
745712,147,0.35370370370370374,0.9592592592592593,0.185,0.15,0,1,12,8,3,0,8,140,0.125,0.38888888888888884,0.2569444444444444,0.11805555555555554,0,0,5,0,1,0,4
745713,147,0.28148148148148144,0.6870370370370371,0.10555555555555556,0.08333333333333333,2,0,18,4,6,0,12,108,0.34814814814814815,0.8925925925925926,0.24444444444444446,0.07222222222222223,0,2,26,16,6,0,18
745713,147,0.28148148148148144,0.6870370370370371,0.10555555555555556,0.08333333333333333,2,0,18,4,6,0,12,108,0.34814814814814815,0.8925925925925926,0.24444444444444446,0.07222222222222223,0,2,26,16,6,0,18
745713,147,0.28148148148148144,0.6870370370370371,0.10555555555555556,0.08333333333333333,2,0,18,4,6,0,12,108,0.34814814814814815,0.8925925925925926,0.24444444444444446,0.07222222222222223,0,2,26,16,6,0,18
745713,147,0.28148148148148144,0.6870370370370371,0.10555555555555556,0.08333333333333333,2,0,18,4,6,0,12,108,0.34814814814814815,0.8925925925925926,0.24444444444444446,0.07222222222222223,0,2,26,16,6,0,18
