gamePk,team_side,team_id,team_name,inningsPitched,outs,runs,earnedRuns,hits,homeRuns,strikeOuts,baseOnBalls,hitBatsmen,numberOfPitches,balls,strikes,strikePercentage,groundOuts,flyOuts,completeGames,shutouts,saveOpportunities
746441,home,116,Detroit Tigers,9.0,27,5,5,8,3,5,0,1,127,42,85,.670,9,4,0,0,0
747005,away,141,Toronto Blue Jays,8.0,24,6,6,11,2,6,5,0,168,71,97,.580,6,8,0,0,0
747005,home,110,Baltimore Orioles,9.0,27,2,2,5,0,10,3,2,130,47,83,.640,10,3,0,0,0
745546,away,147,New York Yankees,12.0,36,6,5,9,1,11,5,2,184,66,118,.640,12,6,0,0,0
745546,home,143,Philadelphia Phillies,12.0,36,7,5,11,2,10,6,0,190,72,118,.620,9,11,0,0,0
745060,away,146,Miami Marlins,8.0,24,9,9,11,1,11,5,2,168,70,98,.580,8,2,0,0,0
745060,home,139,Tampa Bay Rays,9.0,27,3,3,10,2,9,1,1,161,60,101,.630,8,6,0,0,0
746683,away,112,Chicago Cubs,8.0,24,6,6,12,1,10,4,0,141,47,94,.670,5,4,0,0,0
746683,home,113,Cincinnati Reds,9.0,27,3,3,7,1,7,5,0,160,54,106,.660,8,10,0,0,0
746926,away,136,Seattle Mariners,9.0,27,6,6,11,1,8,1,2,154,50,104,.680,6,7,0,0,0
746926,home,111,Boston Red Sox,9.0,27,10,5,10,1,6,3,2,149,56,93,.620,9,10,0,0,0
745787,away,142,Minnesota Twins,8.0,24,2,2,5,1,10,1,1,125,44,81,.650,6,2,0,0,0
745787,home,121,New York Mets,9.0,27,0,0,2,0,13,2,0,136,40,96,.710,7,3,0,1,0
745149,away,140,Texas Rangers,8.0,24,8,8,9,2,7,3,2,143,49,94,.660,8,6,0,0,0
745149,home,138,St. Louis Cardinals,9.0,27,1,1,4,1,6,1,0,137,51,86,.630,8,6,0,0,0
746365,away,134,Pittsburgh Pirates,9.0,27,2,1,10,1,7,1,0,121,41,80,.660,4,7,0,0,0
746365,home,117,Houston Astros,9.0,27,6,4,11,1,14,4,0,171,61,110,.640,5,5,0,0,0
746763,away,118,Kansas City Royals,9.0,27,3,3,7,1,9,2,0,126,41,85,.670,10,3,0,0,0
746763,home,145,Chicago White Sox,9.0,27,4,4,4,1,2,5,0,135,54,81,.600,10,4,0,0,0
745958,away,144,Atlanta Braves,9.0,27,1,1,6,0,9,2,0,124,43,81,.650,8,4,0,0,0
745958,home,158,Milwaukee Brewers,9.0,27,5,5,14,1,9,4,0,167,52,115,.690,6,5,0,0,0
746197,away,115,Colorado Rockies,8.0,24,10,10,14,1,9,3,3,155,65,90,.580,6,5,0,0,0
746197,home,108,Los Angeles Angels,9.0,27,7,7,7,2,7,2,0,124,41,83,.670,8,7,0,0,0
747167,away,120,Washington Nationals,8.0,24,17,16,22,3,3,3,0,163,61,102,.630,9,6,0,0,0
747167,home,109,Arizona Diamondbacks,9.0,27,0,0,4,0,12,2,0,142,41,101,.710,8,5,0,1,0
745389,away,119,Los Angeles Dodgers,9.1,28,6,5,9,3,11,3,0,146,55,91,.620,8,4,0,0,0
745389,home,135,San Diego Padres,10.0,30,5,5,7,1,13,5,0,163,61,102,.630,4,6,0,0,0
745309,away,133,Oakland Athletics,9.0,27,2,2,5,0,12,3,0,135,50,85,.630,7,2,0,0,0
745309,home,137,San Francisco Giants,9.0,27,5,5,10,4,7,3,1,163,56,107,.660,12,4,0,0,0
745061,away,146,Miami Marlins,9.0,27,2,2,7,1,14,2,0,155,56,99,.640,6,1,0,0,0
745061,home,139,Tampa Bay Rays,9.0,27,6,6,8,2,11,1,0,166,56,110,.660,10,4,0,0,0
747003,away,141,Toronto Blue Jays,8.0,24,10,10,13,2,6,7,1,173,69,104,.600,7,6,0,0,0
747003,home,110,Baltimore Orioles,9.0,27,4,3,7,1,11,4,0,147,48,99,.670,11,4,0,0,0
745543,away,147,New York Yankees,9.0,27,5,5,9,1,9,3,1,166,61,105,.630,7,5,0,0,0
745543,home,143,Philadelphia Phillies,9.0,27,6,6,9,1,9,2,0,136,43,93,.680,10,2,0,0,0
745789,away,142,Minnesota Twins,9.0,27,3,3,6,1,10,4,0,154,54,100,.650,10,5,0,0,0
745789,home,121,New York Mets,9.0,27,8,8,10,2,7,4,1,166,65,101,.610,8,4,0,0,0
746764,away,118,Kansas City Royals,9.0,27,3,3,6,0,8,0,0,116,39,77,.660,11,5,0,0,0
746764,home,145,Chicago White Sox,9.0,27,10,10,16,2,4,4,0,160,61,99,.620,10,8,0,0,0
745960,away,144,Atlanta Braves,9.0,27,2,2,8,0,12,4,0,162,53,109,.670,4,7,0,0,0
745960,home,158,Milwaukee Brewers,9.0,27,6,4,8,4,11,4,0,160,63,97,.610,5,7,0,0,0
745148,away,140,Texas Rangers,8.0,24,10,10,14,0,6,1,0,171,54,117,.680,6,3,0,0,0
745148,home,138,St. Louis Cardinals,9.0,27,1,1,5,0,3,1,0,119,47,72,.610,14,5,0,0,0
747170,away,120,Washington Nationals,8.0,24,5,5,12,0,1,1,0,145,52,93,.640,12,6,0,0,0
747170,home,109,Arizona Diamondbacks,9.0,27,4,4,10,0,9,5,0,166,63,103,.620,13,5,0,0,0
746925,away,136,Seattle Mariners,9.0,27,3,2,10,0,7,3,0,157,52,105,.670,5,9,0,0,0
746925,home,111,Boston Red Sox,10.0,30,2,2,7,1,10,5,3,154,64,90,.580,11,4,0,0,0
746678,away,112,Chicago Cubs,9.0,27,4,4,6,1,8,4,0,138,55,83,.600,8,4,0,0,0
746678,home,113,Cincinnati Reds,9.0,27,13,13,17,1,9,2,1,178,64,114,.640,7,5,0,0,0
746363,away,134,Pittsburgh Pirates,8.0,24,5,2,4,1,5,1,1,108,41,67,.620,12,5,0,0,0
746363,home,117,Houston Astros,9.0,27,4,4,9,1,11,0,0,134,36,98,.730,9,6,0,0,0
745386,away,119,Los Angeles Dodgers,8.0,24,8,4,12,1,5,3,0,164,55,109,.660,11,4,0,0,0
745386,home,135,San Diego Padres,9.0,27,1,1,3,0,11,3,0,137,50,87,.640,6,6,0,0,0
746198,away,115,Colorado Rockies,9.0,27,1,1,6,1,9,1,0,119,40,79,.660,7,3,0,0,0
746198,home,108,Los Angeles Angels,9.0,27,2,2,8,1,11,1,1,148,47,101,.680,6,5,0,0,0
745306,away,133,Oakland Athletics,8.0,24,1,1,4,0,3,2,0,113,44,69,.610,11,4,0,0,0
745306,home,137,San Francisco Giants,9.0,27,0,0,5,0,6,1,0,106,33,73,.690,14,6,0,1,0
746607,away,110,Baltimore Orioles,8.0,24,10,10,11,3,8,5,1,181,71,110,.610,8,3,0,0,0
746607,home,114,Cleveland Guardians,9.0,27,3,3,5,1,9,2,1,141,50,91,.650,7,8,0,0,0
746442,away,118,Kansas City Royals,9.0,27,1,1,4,0,5,2,0,120,44,76,.630,11,9,0,0,0
746442,home,116,Detroit Tigers,9.0,27,7,7,10,3,3,1,2,132,35,97,.730,11,7,0,0,0
747092,away,146,Miami Marlins,8.0,24,4,4,7,3,9,1,0,119,37,82,.690,8,1,0,0,0
747092,home,144,Atlanta Braves,9.0,27,2,1,6,0,10,4,1,144,58,86,.600,9,5,0,0,0
746849,away,138,St. Louis Cardinals,8.2,26,5,5,9,2,11,1,0,128,39,89,.700,6,2,0,0,0
746849,home,112,Chicago Cubs,9.0,27,4,4,12,2,9,0,0,130,32,98,.750,8,5,0,0,0
746196,away,115,Colorado Rockies,10.0,30,4,4,9,2,6,2,0,149,51,98,.660,10,8,0,0,0
746196,home,108,Los Angeles Angels,10.0,30,5,4,6,2,13,3,1,142,49,93,.650,7,7,0,0,0
746845,away,138,St. Louis Cardinals,8.0,24,6,5,8,2,6,1,0,149,52,97,.650,7,9,0,0,0
746845,home,112,Chicago Cubs,9.0,27,3,3,4,0,8,9,0,177,71,106,.600,7,4,0,0,0
746443,away,118,Kansas City Royals,9.0,27,2,2,3,1,6,5,0,136,54,82,.600,11,7,0,0,0
746443,home,116,Detroit Tigers,9.0,27,9,9,14,1,10,2,0,147,49,98,.670,4,6,0,0,0
745471,away,109,Arizona Diamondbacks,9.0,27,8,8,13,0,7,3,1,176,61,115,.650,14,3,0,0,0
745471,home,134,Pittsburgh Pirates,9.0,27,9,9,11,5,6,4,0,155,57,98,.630,9,6,0,0,0
744825,away,158,Milwaukee Brewers,9.0,27,3,3,10,1,7,1,0,140,47,93,.660,11,4,0,0,0
744825,home,120,Washington Nationals,9.0,27,8,8,11,1,9,6,1,190,71,119,.630,8,6,0,0,0
745719,away,141,Toronto Blue Jays,9.0,27,5,4,10,2,9,4,0,170,66,104,.610,6,4,0,0,0
745719,home,147,New York Yankees,9.0,27,8,8,13,0,10,3,2,154,56,98,.640,8,4,0,0,0
746605,away,110,Baltimore Orioles,8.0,24,8,8,10,0,4,6,0,160,61,99,.620,5,10,0,0,0
746605,home,114,Cleveland Guardians,9.0,27,4,4,4,0,13,6,0,158,56,102,.650,10,2,0,0,0
746679,away,137,San Francisco Giants,9.0,27,0,0,0,0,11,3,0,114,36,78,.680,2,9,0,1,0
746679,home,113,Cincinnati Reds,9.0,27,3,3,9,2,14,1,0,151,50,101,.670,4,1,0,0,0
747089,away,146,Miami Marlins,8.0,24,5,5,5,1,10,5,0,124,49,75,.600,5,4,0,0,0
747089,home,144,Atlanta Braves,9.0,27,3,3,8,2,15,1,0,139,46,93,.670,11,0,0,0,0
744986,away,111,Boston Red Sox,9.0,27,6,6,8,4,8,1,0,135,40,95,.700,3,11,0,0,0
744986,home,140,Texas Rangers,9.0,27,11,11,16,3,6,3,1,172,62,110,.640,11,6,0,0,0
746354,away,139,Tampa Bay Rays,8.0,24,3,2,10,0,7,1,0,132,48,84,.640,7,7,0,0,0
746354,home,117,Houston Astros,9.0,27,2,2,5,1,14,5,2,152,58,94,.620,6,3,0,0,0
745875,away,145,Chicago White Sox,8.0,24,10,10,9,3,8,6,2,152,67,85,.560,4,6,0,0,0
745875,home,142,Minnesota Twins,9.0,27,2,2,3,1,11,3,0,126,39,87,.690,6,5,0,0,0
746193,away,121,New York Mets,9.0,27,1,1,6,0,10,2,1,128,44,84,.660,9,3,0,0,0
746193,home,108,Los Angeles Angels,9.0,27,5,4,13,1,11,2,0,182,61,121,.660,8,5,0,0,0
745631,away,119,Los Angeles Dodgers,8.0,24,6,6,11,3,10,1,0,133,43,90,.680,7,5,0,0,0
745631,home,133,Oakland Athletics,9.0,27,5,5,6,2,11,4,1,145,54,91,.630,4,6,0,0,0
745387,away,115,Colorado Rockies,9.0,27,2,2,5,2,7,2,0,133,40,93,.700,11,5,0,0,0
745387,home,135,San Diego Padres,9.0,27,5,5,8,1,10,4,1,160,54,106,.660,4,6,0,0,0
745224,away,143,Philadelphia Phillies,8.0,24,10,10,9,4,7,6,0,163,63,100,.610,7,2,0,0,0
745224,home,136,Seattle Mariners,9.0,27,2,2,9,0,8,1,0,130,36,94,.720,11,7,0,0,0
745714,away,141,Toronto Blue Jays,8.0,24,8,6,10,3,8,5,0,147,54,93,.630,7,8,0,0,0
745714,home,147,New York Yankees,9.0,27,3,3,8,1,13,3,0,163,59,104,.640,3,5,0,0,0
746846,away,138,St. Louis Cardinals,9.0,27,4,4,5,1,8,1,0,115,37,78,.680,5,6,0,0,0
746846,home,112,Chicago Cubs,9.0,27,5,4,9,1,6,1,1,140,50,90,.640,9,8,0,0,0
744823,away,158,Milwaukee Brewers,8.0,24,6,6,10,1,4,1,0,121,38,83,.690,11,3,0,0,0
744823,home,120,Washington Nationals,9.0,27,4,3,7,1,9,1,1,133,44,89,.670,9,5,0,0,0
746440,away,118,Kansas City Royals,10.2,32,6,4,11,1,8,4,0,155,53,102,.660,11,6,0,0,0
746440,home,116,Detroit Tigers,11.0,33,5,3,9,2,8,1,0,152,50,102,.670,15,6,0,0,0
745474,away,109,Arizona Diamondbacks,8.0,24,4,4,6,2,9,3,0,138,54,84,.610,3,6,0,0,0
745474,home,134,Pittsburgh Pirates,9.0,27,2,2,6,0,12,4,1,150,50,100,.670,9,5,0,0,0
744987,away,111,Boston Red Sox,8.0,24,7,7,13,2,7,4,0,132,42,90,.680,10,2,0,0,0
744987,home,140,Texas Rangers,9.0,27,4,4,11,2,12,3,0,199,74,125,.630,10,3,0,0,0
745876,away,145,Chicago White Sox,8.0,24,6,6,8,2,5,7,0,167,66,101,.600,7,5,0,0,0
745876,home,142,Minnesota Twins,9.0,27,2,2,3,1,9,2,1,108,37,71,.660,6,5,0,0,0
746608,away,110,Baltimore Orioles,9.0,27,4,4,6,2,6,2,0,130,43,87,.670,11,4,0,0,0
746608,home,114,Cleveland Guardians,9.0,27,7,7,15,0,6,2,0,171,64,107,.630,7,5,0,0,0
746681,away,137,San Francisco Giants,8.0,24,6,6,8,4,7,2,0,142,61,81,.570,10,3,0,0,0
746681,home,113,Cincinnati Reds,9.0,27,4,4,5,3,13,1,1,138,45,93,.670,7,4,0,0,0
746358,away,139,Tampa Bay Rays,9.0,27,1,1,5,1,7,1,0,120,37,83,.690,9,4,0,0,0
746358,home,117,Houston Astros,9.0,27,6,6,13,3,12,3,0,154,58,96,.620,5,5,0,0,0
747087,away,146,Miami Marlins,9.0,27,3,3,7,1,10,5,0,163,60,103,.630,8,5,0,0,0
747087,home,144,Atlanta Braves,9.0,27,4,4,10,1,9,4,0,151,47,104,.690,12,3,0,0,0
745388,away,115,Colorado Rockies,8.0,24,3,3,5,0,5,1,0,114,38,76,.670,10,6,0,0,0
745388,home,135,San Diego Padres,9.0,27,2,2,5,2,11,0,0,114,27,87,.760,7,6,0,0,0
745636,away,119,Los Angeles Dodgers,9.0,27,0,0,6,0,8,1,0,134,44,90,.670,8,6,0,1,0
745636,home,133,Oakland Athletics,9.0,27,10,9,14,0,12,6,0,189,76,113,.600,4,4,0,0,0
746194,away,121,New York Mets,8.0,24,5,5,9,1,7,3,0,141,51,90,.640,11,3,0,0,0
746194,home,108,Los Angeles Angels,9.0,27,4,4,8,1,8,4,0,161,57,104,.650,13,1,0,0,0
745225,away,143,Philadelphia Phillies,9.2,29,6,5,8,1,12,6,3,167,67,100,.600,6,4,0,0,0
745225,home,136,Seattle Mariners,10.0,30,5,5,8,0,12,5,1,189,71,118,.620,9,7,0,0,0
746680,away,137,San Francisco Giants,9.0,27,2,2,4,2,12,2,1,140,51,89,.640,7,5,0,0,0
746680,home,113,Cincinnati Reds,9.0,27,8,8,12,3,11,2,1,168,65,103,.610,5,6,0,0,0
745468,away,109,Arizona Diamondbacks,9.0,27,5,5,10,0,13,3,1,163,57,106,.650,3,6,0,0,0
745468,home,134,Pittsburgh Pirates,9.0,27,6,6,9,2,7,6,0,161,70,91,.570,9,5,0,0,0
747088,away,146,Miami Marlins,9.0,27,0,0,6,0,10,3,0,154,57,97,.630,7,4,0,1,0
747088,home,144,Atlanta Braves,9.0,27,7,7,9,1,13,6,0,157,59,98,.620,8,4,0,0,0
745718,away,141,Toronto Blue Jays,9.1,28,4,3,10,1,6,7,0,167,62,105,.630,12,2,0,0,0
745718,home,147,New York Yankees,10.0,30,3,2,7,0,9,3,2,177,63,114,.640,7,10,0,0,0
744826,away,158,Milwaukee Brewers,8.0,24,4,4,9,1,4,2,0,117,43,74,.630,6,6,0,0,0
744826,home,120,Washington Nationals,9.0,27,3,3,7,1,6,3,0,124,42,82,.660,6,5,0,0,0
746606,away,110,Baltimore Orioles,9.0,27,5,4,10,1,6,3,0,151,55,96,.640,6,6,0,0,0
746606,home,114,Cleveland Guardians,9.0,27,9,9,15,2,14,4,0,181,65,116,.640,5,3,0,0,0
746439,away,118,Kansas City Royals,9.0,27,2,2,9,0,5,4,0,129,50,79,.610,6,10,0,0,0
746439,home,116,Detroit Tigers,9.0,27,3,3,9,1,8,2,0,142,52,90,.630,7,5,0,0,0
746356,away,139,Tampa Bay Rays,9.0,27,0,0,3,0,12,3,0,123,45,78,.630,5,6,0,1,0
746356,home,117,Houston Astros,9.0,27,1,1,6,0,15,4,1,147,53,94,.640,3,2,0,0,0
745879,away,145,Chicago White Sox,8.0,24,13,11,14,1,10,9,0,196,79,117,.600,6,6,0,0,0
745879,home,142,Minnesota Twins,9.0,27,7,7,12,1,14,6,0,194,72,122,.630,6,7,0,0,0
744979,away,111,Boston Red Sox,9.0,27,2,2,3,2,10,1,0,129,45,84,.650,5,9,0,0,0
744979,home,140,Texas Rangers,9.0,27,7,7,10,4,12,4,0,176,65,111,.630,8,4,0,0,0
746191,away,121,New York Mets,8.0,24,3,3,4,0,10,4,1,148,58,90,.610,3,8,0,0,0
746191,home,108,Los Angeles Angels,9.0,27,2,1,5,0,11,4,1,152,57,95,.630,7,7,0,0,0
745627,away,119,Los Angeles Dodgers,9.0,27,2,2,6,1,10,3,0,131,45,86,.660,11,3,0,0,0
745627,home,133,Oakland Athletics,9.0,27,3,2,6,0,11,5,0,144,55,89,.620,6,4,0,0,0
745384,away,115,Colorado Rockies,8.0,24,10,10,12,3,4,6,1,165,65,100,.610,8,5,0,0,0
745384,home,135,San Diego Padres,9.0,27,2,2,5,2,12,2,1,117,38,79,.680,3,7,0,0,0
745222,away,143,Philadelphia Phillies,9.0,27,0,0,3,0,11,1,0,115,34,81,.700,6,5,0,1,0
745222,home,136,Seattle Mariners,9.0,27,6,6,10,4,9,1,0,168,57,111,.660,6,6,0,0,0
746844,away,138,St. Louis Cardinals,8.0,24,6,6,11,2,5,4,0,149,48,101,.680,11,1,0,0,0
746844,home,112,Chicago Cubs,9.0,27,2,2,5,1,6,2,0,119,39,80,.670,8,6,0,0,0
745184,away,121,New York Mets,9.0,27,0,0,6,0,12,1,0,128,39,89,.700,6,6,0,1,0
745184,home,138,St. Louis Cardinals,9.0,27,6,6,9,1,10,2,0,135,40,95,.700,13,1,0,0,0
746600,away,109,Arizona Diamondbacks,10.0,30,6,6,10,0,9,3,0,132,42,90,.680,9,8,0,0,0
746600,home,114,Cleveland Guardians,10.0,30,7,6,10,3,6,4,1,193,74,119,.620,15,6,0,0,0
746038,away,113,Cincinnati Reds,9.0,27,3,3,11,1,9,2,2,152,53,99,.650,11,4,0,0,0
746038,home,146,Miami Marlins,9.0,27,10,8,15,4,4,3,0,145,55,90,.620,10,10,0,0,0
744821,away,137,San Francisco Giants,9.0,27,1,1,6,0,11,3,1,140,44,96,.690,7,6,0,0,0
744821,home,120,Washington Nationals,9.0,27,4,4,9,2,10,1,0,135,44,91,.670,8,6,0,0,0
744982,away,117,Houston Astros,9.2,29,4,3,5,2,11,3,0,165,61,104,.630,8,5,0,0,0
744982,home,140,Texas Rangers,10.0,30,3,2,4,1,12,6,3,161,66,95,.590,9,7,0,0,0
746847,away,142,Minnesota Twins,9.0,27,0,0,4,0,14,2,0,134,47,87,.650,8,1,0,1,0
746847,home,112,Chicago Cubs,9.0,27,3,3,8,1,9,1,0,122,37,85,.700,7,2,0,0,0
746276,away,111,Boston Red Sox,9.0,27,5,5,9,1,7,2,0,150,52,98,.650,9,4,0,0,0
746276,home,118,Kansas City Royals,9.0,27,9,9,18,1,8,2,0,161,63,98,.610,6,4,0,0,0
745628,away,145,Chicago White Sox,8.0,24,5,5,4,1,8,9,1,153,73,80,.520,6,7,0,0,0
745628,home,133,Oakland Athletics,9.0,27,1,1,4,0,9,1,0,117,36,81,.690,4,8,0,0,0
746116,away,143,Philadelphia Phillies,8.0,24,5,5,9,2,5,0,0,114,39,75,.660,8,3,0,0,0
746116,home,119,Los Angeles Dodgers,9.0,27,3,3,8,0,12,1,0,138,46,92,.670,7,4,0,0,0
745467,away,135,San Diego Padres,9.0,27,0,0,5,0,13,2,1,135,48,87,.640,7,4,0,1,0
745467,home,134,Pittsburgh Pirates,9.0,27,6,6,14,0,3,0,2,141,46,95,.670,11,7,0,0,0
746033,away,113,Cincinnati Reds,9.0,27,2,2,4,0,12,4,1,138,52,86,.620,9,3,0,0,0
746033,home,146,Miami Marlins,9.0,27,8,8,13,2,6,3,1,146,56,90,.620,9,8,0,0,0
744817,away,137,San Francisco Giants,8.0,24,11,11,15,3,8,6,0,181,71,110,.610,9,2,0,0,0
744817,home,120,Washington Nationals,9.0,27,5,4,9,2,10,2,1,154,48,106,.690,9,7,0,0,0
744901,away,110,Baltimore Orioles,8.0,24,5,5,9,1,10,3,1,138,52,86,.620,7,3,0,0,0
744901,home,141,Toronto Blue Jays,9.0,27,2,2,3,1,12,3,0,129,45,84,.650,7,5,0,0,0
747086,away,158,Milwaukee Brewers,9.0,27,0,0,6,0,10,2,0,125,38,87,.700,7,6,0,1,0
747086,home,144,Atlanta Braves,9.0,27,10,10,16,2,8,5,1,192,77,115,.600,10,3,0,0,0
745141,away,139,Tampa Bay Rays,8.0,24,4,4,8,2,5,3,1,126,47,79,.630,8,3,0,0,0
745141,home,138,St. Louis Cardinals,9.0,27,3,3,6,1,8,2,0,140,49,91,.650,11,3,0,0,0
744983,away,117,Houston Astros,9.0,27,2,2,1,1,5,4,0,116,45,71,.610,12,6,0,0,0
744983,home,140,Texas Rangers,9.0,27,4,4,11,1,4,4,0,137,49,88,.640,10,8,0,0,0
746840,away,142,Minnesota Twins,8.0,24,7,7,11,1,3,2,0,137,51,86,.630,9,8,0,0,0
746840,home,112,Chicago Cubs,9.0,27,3,3,3,2,11,1,0,120,39,81,.680,8,4,0,0,0
746273,away,111,Boston Red Sox,9.0,27,5,5,8,1,11,3,0,148,50,98,.660,7,8,0,0,0
746273,home,118,Kansas City Royals,9.0,27,6,4,7,1,7,5,1,154,56,98,.640,9,8,0,0,0
746519,away,121,New York Mets,8.0,24,6,5,10,1,6,2,1,144,47,97,.670,10,5,0,0,0
746519,home,115,Colorado Rockies,9.0,27,3,3,9,0,9,2,0,121,40,81,.670,10,4,0,0,0
745221,away,116,Detroit Tigers,9.0,27,2,2,5,1,14,2,2,134,54,80,.600,7,0,0,0,0
745221,home,136,Seattle Mariners,9.0,27,4,4,10,1,14,1,0,151,52,99,.660,9,1,0,0,0
745629,away,145,Chicago White Sox,9.0,27,1,1,6,1,5,2,1,122,45,77,.630,11,8,0,0,0
745629,home,133,Oakland Athletics,9.0,27,5,5,7,1,4,2,0,135,43,92,.680,9,10,0,0,0
746120,away,143,Philadelphia Phillies,9.0,27,2,2,7,1,6,1,0,144,49,95,.660,12,4,0,0,0
746120,home,119,Los Angeles Dodgers,9.0,27,6,6,14,2,6,2,2,162,57,105,.650,6,7,0,0,0
746602,away,109,Arizona Diamondbacks,9.0,27,3,3,7,2,5,3,0,126,41,85,.670,11,4,0,0,0
746602,home,114,Cleveland Guardians,9.0,27,5,5,8,3,10,4,0,148,55,93,.630,9,2,0,0,0
745713,away,108,Los Angeles Angels,9.0,27,2,2,9,0,4,3,0,154,54,100,.650,8,7,0,0,0
745713,home,147,New York Yankees,9.0,27,8,8,13,1,10,3,0,159,58,101,.640,4,7,0,0,0
746604,away,109,Arizona Diamondbacks,9.0,27,3,3,8,1,6,2,0,136,45,91,.670,9,6,0,0,0
746604,home,114,Cleveland Guardians,9.0,27,7,7,7,3,5,6,0,158,60,98,.620,11,2,0,0,0
746602,away,109,Arizona Diamondbacks,9.0,27,3,3,7,2,5,3,0,126,41,85,.670,11,4,0,0,0
746602,home,114,Cleveland Guardians,9.0,27,5,5,8,3,10,4,0,148,55,93,.630,9,2,0,0,0
746842,away,142,Minnesota Twins,8.0,24,8,8,8,2,8,5,0,167,69,98,.590,7,6,0,0,0
746842,home,112,Chicago Cubs,9.0,27,2,2,6,0,7,2,2,139,47,92,.660,7,5,0,0,0
744981,away,117,Houston Astros,9.0,27,4,4,9,1,11,4,0,159,57,102,.640,5,5,0,0,0
744981,home,140,Texas Rangers,9.0,27,6,6,13,2,4,5,1,158,60,98,.620,11,6,0,0,0
745630,away,145,Chicago White Sox,8.0,24,3,3,6,0,5,3,1,129,41,88,.680,8,5,0,0,0
745630,home,133,Oakland Athletics,9.0,27,2,2,7,1,8,0,0,142,43,99,.700,7,5,0,0,0
745709,away,108,Los Angeles Angels,8.0,24,5,5,9,1,8,7,0,153,67,86,.560,5,7,0,0,0
745709,home,147,New York Yankees,9.0,27,2,2,5,1,10,7,0,186,71,115,.620,3,9,0,0,0
745713,away,108,Los Angeles Angels,9.0,27,2,2,9,0,4,3,0,154,54,100,.650,8,7,0,0,0
745713,home,147,New York Yankees,9.0,27,8,8,13,1,10,3,0,159,58,101,.640,4,7,0,0,0
745469,away,135,San Diego Padres,10.0,30,8,4,11,1,15,6,1,196,77,119,.610,12,2,0,0,0
745469,home,134,Pittsburgh Pirates,10.0,30,9,8,14,3,7,5,3,203,73,130,.640,9,6,0,0,0
746031,away,113,Cincinnati Reds,8.0,24,6,6,8,3,10,3,0,138,43,95,.690,9,2,0,0,0
746031,home,146,Miami Marlins,9.0,27,4,4,10,1,8,4,1,174,65,109,.630,5,6,0,0,0
744822,away,137,San Francisco Giants,9.0,27,4,4,8,1,10,3,1,147,56,91,.620,12,1,0,0,0
744822,home,120,Washington Nationals,9.0,27,7,7,10,3,4,1,1,134,42,92,.690,7,10,0,0,0
744903,away,110,Baltimore Orioles,9.0,27,3,2,10,0,6,2,0,146,49,97,.660,11,3,0,0,0
744903,home,141,Toronto Blue Jays,9.0,27,7,7,7,3,10,3,1,149,42,107,.720,8,4,0,0,0
747085,away,158,Milwaukee Brewers,9.0,27,5,5,10,2,15,3,0,154,53,101,.660,6,1,0,0,0
747085,home,144,Atlanta Braves,9.0,27,8,7,16,0,16,8,0,193,73,120,.620,5,2,0,0,0
745142,away,139,Tampa Bay Rays,8.0,24,5,5,9,0,6,3,0,131,49,82,.630,8,8,0,0,0
745142,home,138,St. Louis Cardinals,9.0,27,2,2,8,0,8,4,0,156,56,100,.640,6,4,0,0,0
746272,away,111,Boston Red Sox,8.0,24,8,8,7,3,8,5,1,151,53,98,.650,4,4,0,0,0
746272,home,118,Kansas City Royals,9.0,27,4,1,6,2,9,2,0,139,50,89,.640,10,3,0,0,0
746521,away,121,New York Mets,9.0,27,3,2,7,1,10,2,0,139,51,88,.630,14,2,0,0,0
746521,home,115,Colorado Rockies,9.0,27,5,5,11,0,8,3,0,159,65,94,.590,11,3,0,0,0
745223,away,116,Detroit Tigers,9.0,27,2,2,5,1,11,2,0,131,40,91,.690,3,8,0,0,0
745223,home,136,Seattle Mariners,9.0,27,6,6,13,2,9,4,0,172,62,110,.640,7,7,0,0,0
746115,away,143,Philadelphia Phillies,9.0,27,4,4,8,0,4,2,2,142,49,93,.650,14,2,0,0,0
746115,home,119,Los Angeles Dodgers,9.0,27,9,4,10,3,4,3,1,157,65,92,.590,11,6,0,0,0
744819,away,137,San Francisco Giants,10.0,30,5,5,7,1,8,3,0,142,51,91,.640,10,8,0,0,0
744819,home,120,Washington Nationals,10.0,30,9,4,13,0,13,7,0,211,81,130,.620,10,5,0,0,0
747081,away,158,Milwaukee Brewers,9.0,27,7,7,10,2,12,6,0,177,67,110,.620,5,7,0,0,0
747081,home,144,Atlanta Braves,9.0,27,16,16,20,6,8,6,1,222,85,137,.620,11,2,0,0,0
745466,away,135,San Diego Padres,9.0,27,6,6,12,1,7,3,1,156,57,99,.630,10,3,0,0,0
745466,home,134,Pittsburgh Pirates,9.0,27,7,7,7,2,6,3,2,157,59,98,.620,9,5,0,0,0
746522,away,121,New York Mets,9.0,27,1,1,7,0,10,4,2,158,60,98,.620,3,7,0,0,0
746522,home,115,Colorado Rockies,9.0,27,9,9,13,3,8,3,1,179,63,116,.650,2,10,0,0,0
746030,away,113,Cincinnati Reds,10.0,30,4,3,9,0,9,4,2,157,49,108,.690,8,11,0,0,0
746030,home,146,Miami Marlins,10.0,30,10,9,12,1,12,4,1,203,79,124,.610,8,4,0,0,0
745710,away,108,Los Angeles Angels,9.0,27,4,4,8,2,9,2,0,146,49,97,.660,5,7,0,0,0
